id,limit_bal,sex,education,marriage,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
2243,130000,1,2,2,33,130565,131878,115173,108310,112083,81362,5012,0,4000,5000,4000,2106
2244,190000,2,2,2,35,66859,68204,70009,65845,67347,70096,3054,3529,3000,2600,4000,3000
2245,300000,1,1,2,31,40779,5401,2444,578,390,1424,5401,2444,578,390,1424,390
2246,390000,2,2,1,41,3983,25146,197534,179690,170173,164339,25146,185059,9137,6513,5058,6000
2247,80000,2,2,1,36,816,1419,1845,1799,599,-1,1423,1856,1804,600,0,0
2248,160000,2,4,1,38,141282,144433,152067,155527,157886,156241,5500,10000,6000,6100,6100,6000
2249,180000,2,2,2,35,119333,123150,0,0,0,0,6000,0,0,0,0,0
2250,30000,2,1,2,28,36541,17625,26243,25829,-175,664,5000,11000,3000,2000,1500,0
2251,100000,2,2,2,38,96707,89842,82669,70018,57847,43618,4070,4025,2511,1523,1292,1236
2252,350000,2,1,1,33,82964,68532,17926,17966,30741,31088,68940,18018,18058,30897,31244,88461
2253,200000,2,1,1,26,6666,6666,6666,6666,11862,12501,6666,6666,6666,11862,7501,1000
2254,500000,2,1,1,38,600,300,501,300,600,450,0,501,300,600,300,600
2255,200000,1,2,2,29,172325,174082,177684,180259,183704,186507,6000,8000,7000,6500,6000,5600
2256,200000,2,1,2,29,27869,5531,6781,12162,12410,12410,5531,6781,12162,248,0,1703
2257,220000,2,2,2,37,2662,1918,4626,5602,769,5595,1918,4626,5602,769,5595,2538
2258,130000,2,2,1,47,123896,120452,129137,129956,130946,130814,0,12200,4500,4502,5000,0
2259,80000,1,2,2,25,0,0,431,0,0,0,0,431,0,0,0,0
2260,50000,2,3,2,26,6450,10744,0,0,0,239,4500,0,0,0,239,3363
2261,30000,2,1,2,21,33300,30920,31889,30278,26220,29968,0,2326,11406,524,6284,598
2262,470000,1,1,1,37,134561,226498,165474,120644,119006,110780,150055,7046,10000,15029,15017,10023
2263,240000,2,2,1,27,133348,136296,139430,142608,145437,148492,5160,5328,5500,5199,5392,5417
2264,50000,2,3,2,43,344,5036,1780,5808,390,780,5128,1780,5808,390,780,0
2265,30000,1,1,2,28,29234,29383,29851,29978,29378,29230,2000,2000,2000,1200,1500,3000
2266,120000,2,1,1,38,6856,17329,2047,8568,8814,17180,19600,0,14150,9000,17000,0
2267,70000,2,2,1,29,1929,2948,3960,4038,4123,4264,1054,1066,144,150,210,500
2268,300000,2,2,2,42,113308,109901,108659,110781,107833,104466,5400,5800,6000,7000,5000,5000
2269,180000,2,1,1,40,4236,6614,6216,3622,4095,6596,3016,3000,1622,4095,3000,2827
2270,130000,1,4,2,37,22335,23040,20487,21497,21617,22268,1617,1644,1654,774,1000,1021
2271,80000,2,2,1,39,77020,76246,49428,34024,46073,47038,3179,1699,1712,22965,1706,1727
2272,360000,2,1,2,27,0,0,0,0,0,300,0,0,0,0,300,0
2273,140000,1,2,1,41,82309,92682,103265,117188,113368,119194,12682,13265,17188,10000,15000,0
2274,280000,2,2,2,30,13182,5290,2711,4464,4069,5161,5290,2711,4476,4069,5161,8026
2275,50000,2,2,2,24,20632,21994,23914,23231,24851,24301,1700,2600,0,2000,0,2200
2276,60000,1,2,1,54,61493,58784,54087,37613,39038,37814,55,2400,1316,2000,1531,1477
2277,20000,1,3,2,26,43340,42619,35381,31539,27409,23567,0,0,0,0,0,300
2278,150000,2,2,1,38,1106,2199,2997,735,1104,0,1208,1006,50000,1104,0,0
2279,80000,2,3,1,44,5730,5837,0,0,0,0,5837,0,0,0,0,0
2280,360000,1,1,1,32,2708,5562,3906,8413,3079,4075,5588,3924,8454,3093,4095,3045
2281,50000,1,2,2,42,47612,97918,49376,19693,19677,19657,2113,1949,685,700,712,674
2282,140000,2,2,1,48,41241,42548,44552,46503,48418,49277,1996,3000,3000,3000,1790,1965
2283,50000,2,2,2,24,43638,42146,30026,29857,30619,30376,2200,1700,2000,1261,1419,1400
2284,30000,2,3,1,35,28786,26496,25098,26209,25325,26400,1500,1450,1500,1500,1500,1500
2285,180000,2,3,1,47,14525,13828,10394,17562,8495,5090,1347,5000,10026,5000,785,5000
2286,180000,2,1,1,51,513,396,396,396,396,396,396,396,396,396,396,792
2287,20000,1,2,2,38,16465,18470,18877,19604,19800,0,3000,1473,1200,396,0,0
2288,200000,2,3,1,43,119432,116014,119576,123551,129486,133262,0,5000,5000,7000,5000,5000
2289,50000,2,2,2,32,12513,13595,14570,15523,15964,16554,1600,1500,1500,1000,1000,1000
2290,390000,2,2,2,42,5895,42006,31192,13859,10078,4635,42016,1397,347,250,145,94
2291,500000,2,1,2,31,29091,5763,15673,9393,69526,37940,5763,15691,9393,69526,5000,20000
2292,50000,1,1,1,45,390,390,390,390,390,390,390,390,390,390,390,390
2293,30000,2,2,2,25,19309,20009,21034,22050,22490,22961,1325,1350,1366,806,834,836
2294,50000,1,1,2,25,25045,15180,6964,7604,2173,6586,15522,6964,7604,2173,6586,11890
2295,80000,1,1,2,33,73983,75454,77738,77235,76835,34751,3300,4100,2000,0,0,0
2296,360000,1,3,1,46,0,0,0,0,0,0,0,0,0,0,0,9451
2297,500000,2,2,1,40,215508,214460,220047,217920,159393,149626,10004,10025,10294,6046,5076,5000
2298,630000,2,2,2,41,12137,6500,6500,6500,6500,2870,1000,6500,6500,6500,2870,0
2299,100000,2,2,2,37,177961,108173,15697,11353,9306,9693,3082,2022,1000,1000,500,300
2300,100000,2,2,1,44,1603,1440,1440,1440,1440,6059,1440,1440,1440,1440,6059,1440
2301,50000,2,1,1,39,50465,51092,56266,39545,19856,19765,4000,3032,1668,1500,1805,23000
2302,360000,1,1,2,31,0,951,3760,752,0,0,951,3760,752,0,0,0
2303,30000,2,3,2,44,3213,3000,0,0,0,0,0,0,0,0,0,0
2304,180000,1,2,1,53,173481,176308,179878,182005,175016,178293,7900,8000,7000,6565,6800,6100
2305,320000,2,1,2,28,11684,1127,1943,13312,-5,-5,1135,1952,13375,5,0,0
2306,140000,1,2,1,35,135227,134215,102002,101046,98880,96884,5304,5033,4000,5017,5041,4003
2307,330000,1,2,1,34,901,0,0,0,0,0,0,0,0,0,0,0
2308,200000,2,4,3,40,225480,211608,197824,201940,98496,3480,7263,8857,9117,29420,3484,1998
2309,10000,1,2,2,45,492,9017,9787,9897,9707,-173,10300,1000,500,200,0,10200
2310,120000,2,2,2,27,113354,115503,121861,117485,118381,115604,6200,10900,0,5000,4800,4505
2311,210000,2,2,2,38,76418,78798,82525,84353,87835,79481,5000,5000,3200,5000,3000,2500
2312,60000,1,2,1,44,59331,54989,53898,54960,56054,55263,2000,2000,1962,1974,2159,2100
2313,30000,1,3,2,38,14095,15117,16130,16462,16808,17140,1255,1268,600,611,612,1000
2314,40000,1,2,2,27,41520,40568,39620,38464,38569,70659,0,7,2500,1500,1500,2976
2315,140000,2,2,2,31,518,518,518,518,518,668,518,518,518,518,668,518
2316,50000,2,2,2,28,19969,27267,19833,24014,27429,29189,8000,3302,5000,6500,10000,20000
2317,90000,2,2,1,27,1767,17684,18382,21415,6654,10323,17684,3000,5000,3000,5000,7000
2318,500000,1,1,1,50,197004,202740,203537,167013,169395,171648,20000,15000,15000,15000,15000,15000
2319,290000,1,1,2,41,275367,255049,247090,242309,238609,238712,10580,9006,8507,10902,8600,8671
2320,300000,2,2,2,35,86574,86821,88072,76722,69922,23926,3219,3417,1926,1545,797,9190
2321,80000,2,1,2,25,177,1200,0,0,7240,0,1200,0,0,7240,0,0
2322,20000,2,2,2,53,18396,17826,18547,19118,18679,19812,0,1300,1170,0,1600,0
2323,70000,2,1,2,29,17154,18550,20245,22904,22238,23870,2000,2000,3000,0,2000,2200
2324,110000,2,3,1,55,4924,4305,4770,5819,4807,5579,0,1087,1532,0,1000,0
2325,30000,2,1,2,24,25616,27526,11458,7500,7000,5192,31348,1328,1000,7000,5192,0
2326,30000,1,1,2,28,10480,11503,12513,13804,13442,14066,1199,1209,1500,0,1000,1500
2327,150000,2,3,1,29,149278,142117,144947,140696,143607,136575,3984,3825,3361,3469,3812,3020
2328,350000,2,1,2,35,8526,10892,9218,9834,1458,5225,10951,9274,4711,1472,5251,68361
2329,50000,2,3,1,22,20065,21044,20433,19799,19262,19124,1600,0,0,900,700,700
2330,150000,1,4,1,40,291,291,291,432,441,882,291,291,432,300,882,0
2331,80000,2,2,2,25,81477,81058,80510,81565,81232,81422,3100,2931,3600,2908,3117,3071
2332,210000,2,1,2,26,120098,121222,117783,120126,122643,125123,4500,0,4302,4455,4523,4516
2333,120000,2,2,2,37,3014,380,380,380,380,380,760,380,380,380,380,530
2334,20000,2,2,2,22,16072,17205,17903,18321,19680,18292,1700,1300,700,1643,0,1000
2335,30000,2,2,1,35,22206,23846,24554,25213,27638,27042,2000,1409,1068,3000,0,3450
2336,80000,1,2,1,60,48463,49484,50372,51246,52279,53069,2100,2000,2000,2000,1800,1000
2337,80000,2,2,2,26,27041,27797,5958,11341,5259,4278,5879,1000,11360,486,478,0
2338,50000,2,2,2,35,41657,47969,49131,38884,8144,8643,10000,11000,5000,1005,15000,7000
2339,160000,1,1,1,36,816,316,316,316,316,316,316,316,316,316,316,316
2340,30000,2,2,1,21,28404,29009,29831,29992,21754,18519,1467,1679,1230,827,1000,1000
2341,80000,1,2,1,41,12781,9994,10704,9201,6275,2678,2000,4000,1000,1000,1000,1000
2342,190000,2,2,3,29,0,0,306,306,306,0,0,306,0,0,0,0
2343,450000,2,1,2,32,0,1042,4064,-8,-8,402,1042,3057,0,0,410,0
2344,300000,2,3,1,39,37672,40743,41226,40263,42788,41947,4000,1446,0,3179,0,3462
2345,360000,2,2,2,31,9688,7612,7537,11227,9703,61882,2012,3004,5011,1061,65663,2019
2346,200000,2,1,2,29,5967,1892,26995,7601,6481,1610,1897,26995,7606,380,0,0
2347,190000,1,2,1,37,49541,48458,46423,38493,0,0,0,1400,770,0,0,0
2348,220000,2,1,1,33,204205,210183,212877,189161,180715,171449,20000,10000,8140,8000,7000,10000
2349,230000,2,2,2,36,858,885,669,656,827,2360,885,669,656,827,2376,943
2350,110000,2,2,1,33,115895,115609,113984,112510,112319,110730,6000,5500,4000,4000,4100,4000
2351,30000,2,2,1,31,25320,24620,25522,26008,25294,26928,0,1600,1200,0,2200,0
2352,500000,2,1,2,30,943,5664,-33,6454,842,8031,5692,0,6487,842,8111,7029
2353,180000,2,1,2,30,15743,9814,9161,8252,0,0,1205,9402,0,0,0,0
2354,230000,2,2,1,40,1215,225,5703,6560,11560,0,525,5703,1000,5000,0,7790
2355,80000,1,1,2,31,17873,65585,64047,48107,48620,45280,65592,2051,2002,2013,2004,2000
2356,100000,2,2,2,22,96491,94043,97522,97696,90605,85293,0,5000,3000,2113,2995,139
2357,190000,1,2,1,35,254951,237094,218603,202639,199480,188113,0,0,0,0,142000,7000
2358,280000,1,2,1,36,143650,0,0,0,0,0,0,0,0,0,0,0
2359,80000,1,2,2,38,73171,76815,64814,66796,41622,46002,5000,4000,4000,2000,5000,1588
2360,120000,1,2,1,32,1166,1491,995,1318,1322,2826,2000,1000,2000,1500,3000,0
2361,150000,2,3,1,45,59885,59054,60254,59604,60707,61988,2200,2200,2300,2213,2300,2245
2362,130000,2,3,1,35,65743,63724,63163,386,1770,384,2606,3174,386,1778,384,1446
2363,20000,2,1,2,37,0,0,0,1004,0,0,0,0,1004,0,0,0
2364,20000,1,1,1,50,9164,0,0,0,0,0,0,50000,0,1300,0,0
2365,90000,2,3,1,40,78976,84566,89609,87282,88261,90029,7500,7300,0,3300,3300,0
2366,220000,2,1,1,44,208858,212640,216062,209288,202578,195567,7611,7484,7109,6969,6661,6426
2367,210000,2,2,2,29,14073,13034,2569,36116,36287,5695,2059,2576,36120,1093,2968,1430
2368,240000,2,1,2,38,3816,3816,3816,3816,816,3816,3816,3816,3816,816,3816,816
2369,360000,2,1,1,51,1495,1117,7062,-3,1178,-2,1120,7065,0,1181,0,1758
2370,90000,2,3,1,46,1609,686,3904,686,686,686,1372,3904,686,686,686,686
2371,200000,2,1,1,25,776,0,0,151,0,0,0,0,151,0,0,0
2372,50000,1,2,1,37,49045,50174,43647,19305,20025,18584,2000,2000,1000,1000,1000,1000
2373,150000,1,1,2,26,26443,27996,28963,8355,10355,12355,2000,2000,2000,2000,2000,2000
2374,30000,1,2,2,30,22221,23248,24260,24743,25261,25763,1391,1403,886,917,922,955
2375,140000,1,2,2,61,131978,135760,127508,92126,69050,73537,6000,3600,2500,5000,5000,5000
2376,220000,2,3,2,46,214274,214207,211733,80965,78992,77537,11000,10000,10000,6000,6000,5000
2377,50000,1,3,2,22,0,0,0,0,0,0,0,0,0,0,0,0
2378,180000,2,2,2,24,316,316,316,316,316,316,316,316,316,316,316,316
2379,210000,2,1,2,33,0,0,0,25478,9485,0,0,0,25478,9485,0,0
2380,100000,2,1,2,31,100296,97239,98386,69324,53183,53559,3703,4091,3403,2001,2004,2000
2381,240000,1,4,1,40,19295,2054,6984,0,0,0,2054,6984,0,0,0,0
2382,390000,2,1,2,30,60819,61300,59328,57852,55903,53516,5000,2506,3000,2500,2000,2000
2383,210000,2,1,2,32,524,4581,248,1448,398,150,4581,300,1448,398,150,2043
2384,30000,2,1,1,38,26460,27042,27617,28546,13487,8307,2000,1400,1300,700,1000,0
2385,50000,2,2,1,41,22824,22664,5631,5933,6433,6828,1100,1100,1100,600,500,300
2386,750000,2,1,1,41,184022,163441,92767,75696,35485,4889,6817,2330,2705,50854,4913,550
2387,300000,1,1,2,33,34339,962,4215,2579,970,2656,962,4247,2595,970,2672,978
2388,250000,2,2,1,38,255571,250002,253610,234205,238892,252563,10605,9327,8362,9000,18244,0
2389,100000,1,1,2,32,93036,84071,82880,80958,78703,75589,3023,3511,3302,3204,3200,2504
2390,60000,1,3,2,27,37170,36918,10163,10692,15307,19838,2000,3000,1000,5000,5000,1000
2391,50000,2,2,1,50,32570,34713,39803,41790,44351,46194,3000,6000,3000,3500,3500,1600
2392,20000,1,2,2,26,36060,31741,30013,25938,28447,24288,0,2600,0,6500,0,0
2393,60000,2,1,2,23,21972,24612,16711,8549,7635,12258,3126,1392,5033,3601,5200,3647
2394,80000,2,2,1,25,76358,77433,74050,73361,56966,59130,3000,3000,2700,2000,5000,2200
2395,50000,1,2,1,36,42150,44148,45333,27095,28508,28814,3000,3000,2000,2000,967,886
2396,300000,1,1,1,45,1095,2930,2228,452,0,0,2941,2228,452,0,0,0
2397,80000,2,2,2,22,3436,3473,10007,3584,2961,3831,3473,10020,2986,22,3835,5683
2398,210000,1,2,2,35,131956,134755,139089,140488,143649,146834,5000,6507,5200,5500,5500,5510
2399,230000,2,1,2,26,17532,13033,2688,2688,2688,6393,10000,2688,2688,2688,6393,6504
2400,260000,1,1,2,30,182329,181133,177351,175130,182154,188264,10000,10000,10000,10000,10000,17000
2401,100000,2,3,2,24,54938,55621,56999,57748,62489,60984,1985,2664,2700,6700,0,2389
2402,400000,2,1,2,32,48419,51886,53291,57265,61035,64879,5000,3000,5000,5000,5000,5000
2403,10000,2,2,2,22,7828,8507,511,7696,8696,7660,1009,511,7696,1000,0,0
2404,320000,2,2,1,41,2555,7065,648,2258,722,15937,7100,651,2269,725,16014,3088
2405,230000,2,2,1,41,166988,170603,172056,172615,174555,177010,8000,7500,6500,6500,7000,7068
2406,200000,2,1,1,38,5221,6875,5129,14997,2996,5525,6877,5129,17653,2996,6143,3538
2407,20000,2,3,1,40,2946,0,390,390,390,390,0,390,390,390,390,780
2408,30000,1,2,2,25,19955,20348,18339,18794,23530,23531,1338,1500,1000,5000,2000,24
2409,500000,2,2,2,35,35757,22370,7303,19436,45604,25996,22372,7364,19445,45604,25996,4420
2410,10000,1,2,2,23,2427,6109,2736,3654,3729,9446,3775,0,1000,75,994,0
2411,30000,2,2,1,34,5088,996,888,656,1957,1536,996,0,656,1957,0,0
2412,150000,1,1,2,31,57504,58590,64813,63048,120660,122762,2500,7628,0,61923,4500,3900
2413,320000,2,1,2,29,0,192,192,2518,255,1945,192,0,2518,255,1945,301
2414,180000,1,1,1,38,21336,22376,23412,25013,25899,26680,1400,1400,2000,1300,1200,1000
2415,360000,1,2,2,28,19390,22726,12148,12885,12994,15320,7113,12163,3787,714,5369,10026
2416,440000,2,1,1,54,276955,198150,183825,185971,189968,193799,8752,8200,6700,7000,6870,7000
2417,170000,2,2,2,38,153123,151050,148362,142223,126060,123978,7000,6000,5012,5000,5000,5000
2418,30000,1,2,1,32,28729,28305,16084,4432,24621,25073,2000,2000,2000,26100,1000,1100
2419,90000,2,2,2,23,91653,88619,90298,91343,90887,90858,4200,4100,3307,3405,3311,6204
2420,130000,1,2,1,55,780,780,390,390,1080,540,390,0,390,1080,0,390
2421,290000,2,2,1,37,1961,3144,500,0,0,0,3148,501,0,0,0,0
2422,10000,1,2,1,50,10171,8150,8446,8067,8227,8400,2,1281,1134,294,305,1000
2423,20000,1,1,1,52,21192,19965,390,390,780,780,1600,390,390,780,0,10400
2424,110000,2,1,2,28,112953,225099,221798,111960,111636,111733,12500,0,4400,4218,4323,4550
2425,50000,2,2,2,23,48529,44669,45684,46592,47568,48907,1743,1758,1666,1725,2128,1374
2426,10000,1,3,2,36,6470,7404,8415,9075,8785,8959,1200,1440,800,0,320,900
2427,60000,2,2,2,25,50269,47809,42769,38855,38768,38846,4749,1621,1400,1395,1500,1795
2428,60000,1,3,2,31,31649,30841,34336,33489,35615,38027,0,4000,0,3000,3000,2000
2429,120000,1,2,1,26,47733,49609,47753,48950,50149,51159,3000,2000,2000,2000,2000,2000
2430,190000,2,1,2,40,122308,124332,126944,130606,131120,133774,4445,5000,6171,4536,5150,5000
2431,130000,1,2,1,49,24008,21231,14323,7722,4689,-3614,3000,5000,2822,5000,0,6500
2432,120000,2,2,2,24,11296,12200,11761,6761,7189,1087,1400,1000,0,1000,1087,801
2433,200000,2,1,1,49,413,0,103,0,0,0,0,103,0,0,0,225
2434,300000,2,2,2,42,28077,1063,11510,10310,0,0,1500,11516,0,0,0,7000
2435,50000,2,1,2,26,27056,27031,28317,28568,27302,28171,700,2062,969,700,1500,1500
2436,100000,2,1,2,30,92162,93769,95163,74656,65718,78474,3800,3420,80,1800,17000,2000
2437,130000,2,2,1,45,126840,116746,59839,0,0,0,5298,2606,0,0,0,0
2438,240000,2,2,1,36,214122,217850,212593,180867,173780,168880,19000,10000,7000,10000,8000,10000
2439,240000,2,1,2,30,3376,0,4649,1528,7378,682,0,4649,1533,7378,0,0
2440,310000,2,2,1,34,3595,4073,11263,2710,2371,2318,4073,11321,2710,2371,2318,4352
2441,50000,2,3,1,57,47349,46353,38081,16970,17695,18401,1892,2600,2000,1000,1000,1500
2442,20000,1,1,2,35,17007,16200,0,8303,8519,9371,0,0,8303,500,1000,460
2443,240000,1,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0
2444,440000,2,1,2,36,0,0,0,0,0,0,0,0,0,0,162000,0
2445,290000,2,1,2,27,109746,110359,108371,102628,100000,92238,4000,5000,6039,4000,4000,4000
2446,210000,2,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0
2447,20000,1,2,2,33,18330,17797,18731,19610,18980,38766,1291,1324,1302,672,701,788
2448,160000,2,3,1,36,92816,87606,82218,79438,72451,39831,5000,10000,5018,127,10015,69
2449,50000,1,2,2,26,16412,15851,16889,19909,19291,20675,0,1294,3314,0,1700,0
2450,320000,1,1,1,58,380,64,948,632,316,316,0,1200,0,0,316,316
2451,50000,2,2,2,38,33801,27027,24459,23161,22282,20537,1433,1319,773,787,757,615
2452,50000,1,2,2,26,25126,26697,28222,27180,27979,28926,2000,2000,2000,1500,1500,1000
2453,10000,1,3,2,24,2736,4050,5426,6743,8544,9858,3000,2000,2000,2000,2000,1000
2454,120000,2,3,2,53,1743,316,316,632,316,316,0,316,632,0,316,816
2455,130000,2,1,2,33,73250,71473,73892,74400,62134,63430,0,3572,2645,1813,1878,2210
2456,90000,2,1,2,30,19003,21876,21231,22071,23211,23773,3500,0,1500,1500,1100,2100
2457,260000,1,2,2,44,36048,37157,38040,33882,34589,35397,1688,1571,1213,1253,1381,1166
2458,100000,2,2,2,35,326,2691,326,326,652,326,2691,326,326,652,0,326
2459,100000,2,1,1,51,94247,87079,89076,91143,77655,78518,3200,3400,3700,2800,2900,3100
2460,250000,2,1,2,43,2177,2000,12327,10538,8712,3002,2000,12327,211,174,2228,5642
2461,200000,1,1,2,29,33188,10293,55615,37643,47437,38640,11958,73912,37858,47675,38834,49403
2462,130000,1,2,2,25,4841,6750,7559,5198,5198,5198,2000,1000,2200,0,0,0
2463,50000,2,2,2,33,14720,15743,16756,17089,17446,17825,1265,1278,611,632,668,591
2464,80000,2,2,2,26,67798,69206,70057,71886,73724,75498,3100,2600,3000,3000,3000,6500
2465,200000,2,1,2,29,0,0,3941,16405,-150,2327,0,3941,16405,0,2477,0
2466,90000,2,2,1,25,7766,13788,15459,43380,46632,14177,93788,10000,33000,5300,5000,2913
2467,190000,2,1,2,40,991,991,991,666,991,1316,991,991,666,991,1316,816
2468,50000,2,2,2,56,30121,31295,19100,18900,0,3900,2295,19100,0,0,3900,0
2469,70000,1,2,2,38,71586,59856,15379,2985,29351,29977,1308,15006,3000,29100,1100,1100
2470,330000,2,1,1,41,4122,0,0,0,0,0,0,0,0,0,0,0
2471,210000,2,3,2,30,1661,5793,1181,1031,1430,1031,5793,1181,1031,1430,1031,1031
2472,550000,2,2,1,32,548551,546741,535509,548020,530672,155083,21094,22863,167622,14000,4300,158064
2473,160000,1,1,1,49,316,632,316,316,316,316,632,0,316,316,316,316
2474,350000,1,1,2,33,148341,8095,15047,3220,20461,3249,8405,15052,3805,20467,3253,27168
2475,200000,2,3,1,54,114643,115828,116585,116005,118334,117902,6000,4200,4252,4300,4500,4000
2476,100000,2,2,2,25,98349,97473,91096,76371,77162,78084,3600,3000,2700,2800,3000,2800
2477,300000,2,3,1,52,293174,268652,285524,235773,221123,221269,15000,25000,8000,22000,10060,9000
2478,50000,2,2,1,43,7965,12717,11016,22263,18711,12712,12724,11022,22264,378,258,5380
2479,200000,1,3,1,38,181532,179645,180615,180127,166755,167416,8218,7912,6284,6313,6200,6419
2480,60000,1,1,1,38,0,0,0,0,1040,0,0,0,0,1040,0,0
2481,360000,1,3,2,41,218,7022,9744,89215,98256,99145,7022,3001,80000,10500,5000,10000
2482,90000,2,2,1,50,72840,0,13009,17405,20115,19655,0,13009,4627,3000,0,3000
2483,230000,2,2,1,46,1443,1443,2886,1443,1443,1443,1443,2886,0,1443,1443,1443
2484,160000,2,3,1,39,6089,2376,0,0,0,0,2400,0,0,0,0,0
2485,500000,2,1,1,40,2121,0,0,0,0,522,0,0,0,0,522,117
2486,270000,2,2,1,51,7582,10392,11088,6045,750,4003,10392,11586,6013,750,4003,5000
2487,210000,2,2,2,30,215842,220042,214545,215635,163741,162253,9500,9100,9900,6100,6100,6300
2488,410000,1,2,1,54,1413,1701,6566,5206,986,986,1710,7064,430,990,990,990
2489,90000,2,2,1,54,692,392,332,14579,2091,506,394,332,14579,2091,506,417
2490,20000,1,2,1,49,16348,10535,10720,10120,0,0,2010,1508,1000,0,0,0
2491,120000,1,2,2,25,117160,92262,79889,66828,55511,21938,70,8000,2000,1346,3000,0
2492,70000,1,2,2,35,44193,46168,45166,36283,20861,21374,3000,102,2400,894,1000,1000
2493,280000,1,3,1,39,1466,1466,25482,24942,23944,23068,1473,25489,1348,816,934,20007
2494,50000,1,3,2,25,43685,44694,43673,44659,49512,48454,2000,0,2000,6000,300,3000
2495,280000,2,1,1,51,390,11223,15225,4951,2408,8360,11223,15262,4951,2408,8360,6202
2496,100000,2,1,2,27,58127,60155,61685,70611,70198,72075,3000,2500,10000,2505,3000,3420
2497,50000,2,2,2,24,2675,0,0,0,0,0,0,0,0,0,0,0
2498,250000,2,1,2,30,144807,162326,168186,175369,178156,189259,20000,10000,10000,7200,14000,7200
2499,350000,2,2,1,46,13000,13576,15059,13000,25300,626,13576,15059,13000,25300,626,0
2500,280000,1,1,2,36,314318,307569,286773,275447,245409,211351,0,13500,14500,10000,9000,12000
2501,140000,2,1,2,27,14997,16437,18848,21209,25503,27918,2000,3000,3000,5000,3000,10000
2502,500000,2,2,1,41,131720,103746,91805,76152,62783,44422,3900,3200,2766,2100,1703,1092
2503,50000,2,3,2,24,50162,48982,43579,43825,28396,27437,0,2207,2300,1006,1000,1100
2504,50000,1,2,1,32,50764,50428,49564,21002,20230,19462,2200,1500,1500,2000,1700,2000
2505,150000,2,2,2,32,32428,32136,28151,27697,18981,6155,2000,1650,1500,1004,500,1000
2506,60000,2,2,2,34,64684,63036,60031,27725,28282,30268,0,2459,1433,990,2419,0
2507,130000,2,3,2,35,3929,4857,5771,8659,10503,11329,1000,1000,3000,2000,1000,1000
2508,70000,1,2,2,29,18312,19516,20685,22142,23340,22817,1500,1500,1800,1700,0,1300
2509,30000,2,2,1,38,19707,21022,22080,22810,25772,26360,1650,1700,1400,3355,1146,0
2510,320000,2,1,1,41,97797,99672,101953,102284,104090,105859,4520,5050,3590,3700,3750,3510
2511,200000,2,1,2,32,3450,12113,16152,19443,19189,13947,12174,16239,19446,529,400,277
2512,200000,1,2,1,37,4757,6170,7408,8250,9250,9750,1500,1500,1000,1000,500,1500
2513,100000,1,2,1,46,390,3505,5695,3480,2949,477,3505,2695,3480,2949,477,1753
2514,250000,1,3,1,28,149499,119726,111690,114776,110902,114018,15000,10000,10000,10000,5000,5000
2515,170000,1,2,2,30,6383,7189,-1,192,0,397,1000,0,193,0,397,0
